Symbol,Name,ISIN,Exchange,Series,yfinance_symbol
OPTIFIN,Optimus Finance Limited,INE031G01022,BSE,EQ,OPTIFIN.BO
PARAGONF,Paragon Finance Ltd.,INE015E01012,BSE,EQ,PARAGONF.BO
PRATIKSH,Pratiksha Chemicals Ltd.,INE530D01012,BSE,EQ,PRATIKSH.BO
ESHAMEDIA,Esha Media Research Limited,INE328F01016,BSE,EQ,ESHAMEDIA.BO
REFEXRENEW,Refex Renewables & Infrastructure Limited,INE332F01018,BSE,EQ,REFEXRENEW.BO
EQUILATERA,EQUILATERAL ENTERPRISES LIMITED,INE060N01019,BSE,EQ,EQUILATERA.BO
PROGREXV,PROGREX VENTURES LIMITED,INE421E01012,BSE,EQ,PROGREXV.BO
B2BSOFT,B2B Software Technologies Ltd.,INE151B01011,BSE,EQ,B2BSOFT.BO
NIKKIGL,Nikki Global Finance Ltd.,INE526C01012,BSE,EQ,NIKKIGL.BO
RADHEDE,Radhe Developers (India) ltd.,INE986B01044,BSE,EQ,RADHEDE.BO
KINETRU,Kinetic Trust Ltd.,INE674M01019,BSE,EQ,KINETRU.BO
ELIXIR,Elixir Capital Limited,INE785D01012,BSE,EQ,ELIXIR.BO
TRISHAKT,Trishakti Industries Limited,INE238C01022,BSE,EQ,TRISHAKT.BO
PANKAJPO,Pankaj Polymers Ltd.,INE698B01011,BSE,EQ,PANKAJPO.BO
MARBLE,MARBLE CITY INDIA LIMITED,INE807H01023,BSE,EQ,MARBLE.BO
CINDRELL,Cindrella Financial Services Ltd.,INE897D01015,BSE,EQ,CINDRELL.BO
ADHHATA,ADHATA GLOBAL LIMITED,INE586D01014,BSE,EQ,ADHHATA.BO
NATPLASTI,National Plastic Technologies Ltd,INE896D01017,BSE,EQ,NATPLASTI.BO
LEADFIN,Lead Financial Services  Ltd,INE531D01010,BSE,EQ,LEADFIN.BO
NATFIT,National Fittings Limited,INE643C01015,BSE,EQ,NATFIT.BO
ARTEFACT,Artefact Projects Ltd,INE885B01014,BSE,EQ,ARTEFACT.BO
AMITINT,Amit International Ltd.,INE053D01015,BSE,EQ,AMITINT.BO
TUSALDAH,TUSALDAH LIMITED,INE319M01011,BSE,EQ,TUSALDAH.BO
NUTECGLOB,Nutech Global Ltd.,INE960H01012,BSE,EQ,NUTECGLOB.BO
DHPIND,DHP India Ltd.,INE590D01016,BSE,EQ,DHPIND.BO
RRIL,RRIL LIMITED,INE951M01037,BSE,EQ,RRIL.BO
AVAILFC,Available Finance Ltd.,INE325G01010,BSE,EQ,AVAILFC.BO
INTCAPL,INTEGRA CAPITAL LIMITED,INE366H01012,BSE,EQ,INTCAPL.BO
MARUTISE,Maruti Securities Ltd.,INE368C01019,BSE,EQ,MARUTISE.BO
JAYIND,JAYATMA INDUSTRIES LIMITED,INE250D01017,BSE,EQ,JAYIND.BO
ROSELABS,Roselabs Finance Ltd.,INE475C01012,BSE,EQ,ROSELABS.BO
CHARMS,Charms Industries Ltd,INE442C01012,BSE,EQ,CHARMS.BO
KRETTOSYS,KRETTO SYSCON LIMITED,INE128R01023,BSE,EQ,KRETTOSYS.BO
VIKALPS,Vikalp Securities Ltd.,INE186E01011,BSE,EQ,VIKALPS.BO
MILESTONE,Milestone Global Limited,INE151H01018,BSE,EQ,MILESTONE.BO
BERVINL,Bervin Investments And Leasing Ltd.,INE348I01018,BSE,EQ,BERVINL.BO
GUJINV,Gujarat Investa Ltd.,INE373D01017,BSE,EQ,GUJINV.BO
EASTRED,Eastern Treads Ltd.,INE500D01015,BSE,EQ,EASTRED.BO
PEETISEC,Peeti Securities Ltd.,INE328D01011,BSE,EQ,PEETISEC.BO
MERCURYEV,MERCURY EV-TECH LIMITED,INE763M01028,BSE,EQ,MERCURYEV.BO
SRAMSET,Shriram Asset Management Co.Ltd.,INE777G01012,BSE,EQ,SRAMSET.BO
GOLECHA,Golechha Global Finance Ltd.,INE427D01011,BSE,EQ,GOLECHA.BO
EKANSH,Ekansh Concepts Limited,INE005E01013,BSE,EQ,EKANSH.BO
SPAR,SPARC ELECTREX LIMITED,INE960B01015,BSE,EQ,SPAR.BO
CSURGSU,Centenial Surgical Suture Ltd.,INE405H01018,BSE,EQ,CSURGSU.BO
HASTIFIN,Hasti Finance Ltd.,INE671D01014,BSE,EQ,HASTIFIN.BO
UPSURGE,Upsurge Investment And Finance Ltd.,INE890B01014,BSE,EQ,UPSURGE.BO
PADAMCO,Padam Cotton Yarns Ltd.,INE448D01025,BSE,EQ,PADAMCO.BO
WOMENNET,Women Networks Ltd.,INE905B01010,BSE,EQ,WOMENNET.BO
POLYCON,Polycon International Ltd.,INE262C01014,BSE,EQ,POLYCON.BO
SOURCENTRL,Source Natural Foods & Herbal Suppl Ltd,INE679C01027,BSE,EQ,SOURCENTRL.BO
GGAUTO,G.G.Automotive Gears Ltd.,INE493B01017,BSE,EQ,GGAUTO.BO
LWSKNIT,LWS Knitwear Ltd,INE281M01013,BSE,EQ,LWSKNIT.BO
ANSINDUS,ANS Limited,INE234J01018,BSE,EQ,ANSINDUS.BO
ALCHCORP,Alchemist Corporation Ltd,INE057D01016,BSE,EQ,ALCHCORP.BO
TUNITEX,Tuni Textile Mills Ltd.,INE560D01027,BSE,EQ,TUNITEX.BO
RADIXIND,Radix Industries (India) Limited,INE576N01014,BSE,EQ,RADIXIND.BO
KIRANPR,Kiran Print-Pack Ltd.,INE516D01011,BSE,EQ,KIRANPR.BO
NARPROP,Narendra Properties Ltd.,INE603F01012,BSE,EQ,NARPROP.BO
MEGACOR,Mega Corporation Ltd,INE804B01023,BSE,EQ,MEGACOR.BO
SYTIXSE,Systematix Securities Ltd.,INE07P301011,BSE,EQ,SYTIXSE.BO
SUNGOLD,Sungold Capital Ltd.,INE271D01013,BSE,EQ,SUNGOLD.BO
SAFFRON,Saffron Industries Limited,INE474D01013,BSE,EQ,SAFFRON.BO
PWASML,Prakash Woollen & Synthetic Mills Ltd,INE523I01016,BSE,EQ,PWASML.BO
LYONSCO,Lyons Corporate Market Ltd.,INE100F01019,BSE,EQ,LYONSCO.BO
VARDHMAN,Vardhman Concrete Limited,INE115C01014,BSE,EQ,VARDHMAN.BO
POLYLINK,Polylink Polymers (india) Ltd.,INE323D01020,BSE,EQ,POLYLINK.BO
MINAXI,Minaxi Textiles Ltd.,INE952C01028,BSE,EQ,MINAXI.BO
BOSTONBIO,Boston Bio Systems Ltd.,INE109B01019,BSE,EQ,BOSTONBIO.BO
CONTICON,Continental Controls Ltd.,INE545B01022,BSE,EQ,CONTICON.BO
NOUVEAU,Nouveau Global Ventures Limited,INE317B01042,BSE,EQ,NOUVEAU.BO
DUKEOFS,Duke Offshore Ltd.,INE397G01019,BSE,EQ,DUKEOFS.BO
CYBELEIND,Cybele  Industries Limited,INE183D01010,BSE,EQ,CYBELEIND.BO
FILME,Filmcity Media Ltd.,INE600B01033,BSE,EQ,FILME.BO
CGVAK,Cg-Vak Software & Exports Ltd.,INE084D01010,BSE,EQ,CGVAK.BO
NAVKARURB,NAVKAR URBANSTRUCTURE LIMITED,INE268H01044,BSE,EQ,NAVKARURB.BO
OMKAR,Omkar Overseas ltd.,INE680D01015,BSE,EQ,OMKAR.BO
SYBLY,Sybly Industries Ltd.,INE080D01042,BSE,EQ,SYBLY.BO
ESARIND,Esaar (India) Ltd.,INE404L01039,BSE,EQ,ESARIND.BO
MARIS,Maris Spinners Ltd.,INE866D01010,BSE,EQ,MARIS.BO
INDERGR,Indergiri Finance ltd.,INE628F01019,BSE,EQ,INDERGR.BO
SKRABUL,Shukra Bullions Limited,INE561E01015,BSE,EQ,SKRABUL.BO
STEP2COR,Step Two Corporation Ltd.,INE623D01015,BSE,EQ,STEP2COR.BO
ORIENTTR,Orient Tradelink Ltd.,INE681D01039,BSE,EQ,ORIENTTR.BO
MAHANIN,Mahan Industries Ltd.,INE735D01041,BSE,EQ,MAHANIN.BO
DESHRAK,Desh Rakshak Aushdhalaya Ltd.,INE971E01016,BSE,EQ,DESHRAK.BO
ACESOFT,Ace Software Exports ltd.,INE849B01010,BSE,EQ,ACESOFT.BO
SOFTRAKV,Softrak Venture Investments Ltd.,INE562E01021,BSE,EQ,SOFTRAKV.BO
ACCEDERE,ACCEDERE LIMITED,INE578B01015,BSE,EQ,ACCEDERE.BO
MIZVEN,MIZZEN VENTURES LIMITED,INE681K01026,BSE,EQ,MIZVEN.BO
RISHDIGA,Rishabh Digha Steel And Allied Prod,INE864D01015,BSE,EQ,RISHDIGA.BO
MAINFRA,Maruti Infrastructure Ltd.,INE392G01028,BSE,EQ,MAINFRA.BO
KOBO,KOBO BIOTECH LIMITED,INE881A01015,BSE,EQ,KOBO.BO
JHACC,Jhaveri Credits & Capital Ltd.,INE865D01012,BSE,EQ,JHACC.BO
RAGHUTOB,Raghunath Tobacco Co. Ltd.,INE754B01012,BSE,EQ,RAGHUTOB.BO
DRL,DISHA RESOURCES LIMITED,INE193D01019,BSE,EQ,DRL.BO
AMITSEC,Amit Securities Ltd.,INE137E01014,BSE,EQ,AMITSEC.BO
ASHUTPM,Ashutosh Paper Mills Ltd.,INE723K01018,BSE,EQ,ASHUTPM.BO
SANJIVIN,Sanjivani Paranteral Ltd.,INE860D01013,BSE,EQ,SANJIVIN.BO
RANJITSE,Ranjit Securities Ltd.,INE863D01017,BSE,EQ,RANJITSE.BO
VASINFRA,Vas Infrastructure  Ltd.,INE192C01013,BSE,EQ,VASINFRA.BO
KMFBLDR,KMF Builders & Developers Ltd.,INE580H01026,BSE,EQ,KMFBLDR.BO
BERYLSE,Beryl Securities Ltd,INE508J01015,BSE,EQ,BERYLSE.BO
RAP,RAP CORP LIMITED,INE483D01014,BSE,EQ,RAP.BO
DEVINE,Devine Impex Limited,INE455C01014,BSE,EQ,DEVINE.BO
BAMPSL,Bampsl Securities Ltd.,INE802A01037,BSE,EQ,BAMPSL.BO
GENPHARMA,GENPHARMASEC LIMITED,INE861N01036,BSE,EQ,GENPHARMA.BO
INCON,Incon Engineers Ltd.,INE507D01010,BSE,EQ,INCON.BO
MIDPOLY,Midland Polymers Ltd.,INE046M01036,BSE,EQ,MIDPOLY.BO
GOGIACAPGL,GOGIA CAPITAL GROWTH LIMITED,INE832C01014,BSE,EQ,GOGIACAPGL.BO
GORANIN,Gorani Industries Ltd.,INE792J01015,BSE,EQ,GORANIN.BO
KGPETRO,KG Petrochem Ltd.,INE902G01016,BSE,EQ,KGPETRO.BO
UFMINDL,UFM Industries Ltd,INE832E01010,BSE,EQ,UFMINDL.BO
MAL,Meyer Apparel Limited,INE100C01024,BSE,EQ,MAL.BO
STARCOM,Starcom Information Technology Ltd,INE347I01010,BSE,EQ,STARCOM.BO
OROSMITHS,Orosil Smiths India Limited,INE628B01034,BSE,EQ,OROSMITHS.BO
TEJASSVI,TEJASSVI AAHARAM LIMITED,INE173E01019,BSE,EQ,TEJASSVI.BO
SILVOAK,Silver Oak (India) Ltd.,INE870J01019,BSE,EQ,SILVOAK.BO
PRAVEG,PRAVEG LIMITED,INE722B01019,BSE,EQ,PRAVEG.BO
SICL,Suvidha Infraestate Corporation Limited,INE936N01010,BSE,EQ,SICL.BO
TOKYOFIN,Tokyo Finance Ltd.,INE546D01018,BSE,EQ,TOKYOFIN.BO
BJDUP,B.J.Duplex Boards Ltd.,INE265C01025,BSE,EQ,BJDUP.BO
NATGENI,National General Industries Ltd.,INE654H01011,BSE,EQ,NATGENI.BO
UVS,UVS HOSPITALITY AND SERVICES LIMITED,INE528C01018,BSE,EQ,UVS.BO
ABATEAS,ABATE AS INDUSTRIES LIMITED,INE454E01013,BSE,EQ,ABATEAS.BO
HITTCO,Hittco Tools Ltd.,INE863C01019,BSE,EQ,HITTCO.BO
YUVRAAJHPL,YUVRAAJ HYGIENE PRODUCTS LTD,INE139D01020,BSE,EQ,YUVRAAJHPL.BO
RRMETAL,RR METALMAKERS INDIA LIMITED,INE117K01013,BSE,EQ,RRMETAL.BO
VISIONCO,Vision Corporation Ltd.,INE661D01015,BSE,EQ,VISIONCO.BO
BISIL,Bisil Plast Limited,INE214D01021,BSE,EQ,BISIL.BO
INANISEC,Inani Securities Ltd.,INE224C01014,BSE,EQ,INANISEC.BO
ANKIN,Anka India Ltd.,INE067C01025,BSE,EQ,ANKIN.BO
VAGHANI,Vaghani Techno-Build Limited,INE554H01021,BSE,EQ,VAGHANI.BO
ARISINT,Aris International Limited,INE588E01026,BSE,EQ,ARISINT.BO
MAYUR,Mayur Leather Products Ltd.,INE799E01011,BSE,EQ,MAYUR.BO
AMERISE,AMERISE BIOSCIENCES LIMITED,INE673C01020,BSE,EQ,AMERISE.BO
ADVIKLA,Advik Laboratories Ltd.,INE537C01019,BSE,EQ,ADVIKLA.BO
PRITHVIEXCH,Prithvi Exchange (India) Limited,INE621B01021,BSE,EQ,PRITHVIEXCH.BO
KHYATI,Khyati Multimedia-Entertainment Ltd,INE593B01030,BSE,EQ,KHYATI.BO
RAINBOWF,Rainbow Foundations Ltd,INE230F01014,BSE,EQ,RAINBOWF.BO
VSDCONF,VSD Confin ltd.,INE489F01016,BSE,EQ,VSDCONF.BO
TRICOMFRU,Tricom Fruit Products Limited,INE843F01014,BSE,EQ,TRICOMFRU.BO
PANCHSHEEL,Panchsheel Organic Ltd.,INE316G01019,BSE,EQ,PANCHSHEEL.BO
MENNPIS,Menon Pistons Ltd.,INE650G01029,BSE,EQ,MENNPIS.BO
PRISMFN,Prism Finance Ltd.,INE429Q01019,BSE,EQ,PRISMFN.BO
GREENCREST,Greencrest Financial Services Limited,INE414C01045,BSE,EQ,GREENCREST.BO
SILICON,Silicon Valley Infotech Ltd.,INE913A01024,BSE,EQ,SILICON.BO
GENNEX,Gennex Laboratories Ltd,INE509C01026,BSE,EQ,GENNEX.BO
HIRAUTO,Hira Automobiles Ltd.,INE258Z01013,BSE,EQ,HIRAUTO.BO
GINISILK,Gini Silk Mills Ltd.,INE548B01018,BSE,EQ,GINISILK.BO
BIOGEN,BIOGEN PHARMACHEM INDUSTRIES LIMITED,INE703D01023,BSE,EQ,BIOGEN.BO
GKCONS,G.k.Consultants Ltd.,INE131D01019,BSE,EQ,GKCONS.BO
UNJHAFOR,Unjha Formulations Ltd.,INE576D01015,BSE,EQ,UNJHAFOR.BO
PFLINFOTC,PFL Infotech Ltd.,INE600F01018,BSE,EQ,PFLINFOTC.BO
SHRADDHA,SHRADDHA PRIME PROJECTS LTD,INE311M01018,BSE,EQ,SHRADDHA.BO
CISTRO,Cistro Telelink Ltd.,INE365C01023,BSE,EQ,CISTRO.BO
KACHCHH,Kachchh Minerals Ltd.,INE059E01010,BSE,EQ,KACHCHH.BO
PADALPO,Padmanabh Alloys & Polymers Ltd.,INE630U01014,BSE,EQ,PADALPO.BO
KACL,Kaiser Corporation Limited,INE229G01022,BSE,EQ,KACL.BO
KCLINFRA,KCL Infra Projects Limited,INE469F01026,BSE,EQ,KCLINFRA.BO
SESHACHAL,Seshachal Technologies Ltd,INE331F01028,BSE,EQ,SESHACHAL.BO
SCANPRO,Scan Projects Ltd,INE393D01015,BSE,EQ,SCANPRO.BO
PRERINFRA,Prerna Infrabuild Limited,INE426H01014,BSE,EQ,PRERINFRA.BO
METALCO,Metal Coatings (India) Ltd.,INE161E01014,BSE,EQ,METALCO.BO
SGNTE,SGN Telecoms Ltd.,INE266C01023,BSE,EQ,SGNTE.BO
GANGAPA,Ganga Papers India Ltd,INE278O01015,BSE,EQ,GANGAPA.BO
TIRSARJ,Tirupati Sarjan Ltd.,INE297J01023,BSE,EQ,TIRSARJ.BO
MUNOTHFI,Munoth Financial Services Ltd.,INE348D01019,BSE,EQ,MUNOTHFI.BO
RODIUM,Rodium Realty Limited,INE513E01024,BSE,EQ,RODIUM.BO
RCCEMEN,RCC Cements Ltd,INE335N01015,BSE,EQ,RCCEMEN.BO
NAGTECH,Nagarjuna Agritech Ltd.,INE793H01017,BSE,EQ,NAGTECH.BO
NATHUEC,Natura Hue Chem Ltd.,INE487B01019,BSE,EQ,NATHUEC.BO
IECEDU,IEC Education Limited,INE172B01017,BSE,EQ,IECEDU.BO
INDUSFINL,Indus Finance Limited,INE935D01013,BSE,EQ,INDUSFINL.BO
LAHOTIOV,Lahoti Overseas Ltd.,INE515C01023,BSE,EQ,LAHOTIOV.BO
TRINITYLEA,Trinity League India Limited,INE884X01011,BSE,EQ,TRINITYLEA.BO
ASTAR,Asian Star Co. Ltd.,INE194D01017,BSE,EQ,ASTAR.BO
ORIRAIL,ORIENTAL RAIL INFRASTRUCTURE LIMITED,INE457G01029,BSE,EQ,ORIRAIL.BO
JOINDRE,Joindre Capital Services Ltd.,INE024B01010,BSE,EQ,JOINDRE.BO
BHARATAGRI,Bharat Agri Fert and Realty Ltd,INE842D01029,BSE,EQ,BHARATAGRI.BO
UNITINT,Unitech International Ltd,INE929K01011,BSE,EQ,UNITINT.BO
SACHEMT,Sacheta Metals Ltd.,INE433G01020,BSE,EQ,SACHEMT.BO
POPULARES,Popular Estate Management Ltd,INE370C01015,BSE,EQ,POPULARES.BO
ANJANIFIN,Anjani Finance Ltd,INE283D01018,BSE,EQ,ANJANIFIN.BO
SVAINDIA,SVA India Ltd,INE763K01014,BSE,EQ,SVAINDIA.BO
TACENT,Tacent Projects Limited,INE149D01011,BSE,EQ,TACENT.BO
REXNORD,Rexnord Electronics & Controls Ltd.,INE687C01012,BSE,EQ,REXNORD.BO
IIL,INTEGRATED INDUSTRIES LIMITED,INE882B01037,BSE,EQ,IIL.BO
SAWACA,SAWACA ENTERPRISES LIMITED,INE248B01023,BSE,EQ,SAWACA.BO
CCLINTER,CCL International Ltd,INE778E01031,BSE,EQ,CCLINTER.BO
GALLOPENT,Gallops Enterprise  Limited,INE755J01012,BSE,EQ,GALLOPENT.BO
CROISSANCE,CROISSANCE LIMITED,INE587J01027,BSE,EQ,CROISSANCE.BO
MADHUVEER,Madhuveer Com 18 Network Limited,INE312M01016,BSE,EQ,MADHUVEER.BO
GALAGEX,Galaxy Agrico Exports Ltd.,INE803L01016,BSE,EQ,GALAGEX.BO
GOPAIST,Gopal Iron & Steels Co.(Gujarat) Lt,INE641H01018,BSE,EQ,GOPAIST.BO
HINDAPL,Hindustan Appliances Ltd,INE02XD01011,BSE,EQ,HINDAPL.BO
DHAMPURE,Dhampure Speciality Sugars Ltd.,INE956B01013,BSE,EQ,DHAMPURE.BO
SHAQUAK,Shantanu Sheorey Aquakult ltd.,INE545N01019,BSE,EQ,SHAQUAK.BO
GOLCA,Golden Carpets Limited.,INE595D01015,BSE,EQ,GOLCA.BO
INNOCORP,Innocorp Limited,INE214B01017,BSE,EQ,INNOCORP.BO
SARTHAKIND,Sarthak Industries Ltd.,INE074H01012,BSE,EQ,SARTHAKIND.BO
SAICAPI,Sai Capital Ltd.,INE531X01018,BSE,EQ,SAICAPI.BO
LEXORAA,LEXORAA INDUSTRIES LIMITED,INE185D01015,BSE,EQ,LEXORAA.BO
CHADPAP,Chadha Papers Ltd.,INE669W01018,BSE,EQ,CHADPAP.BO
VERTEX,Vertex Securities Ltd.,INE316D01024,BSE,EQ,VERTEX.BO
RIBATEX,Riba Textiles Ltd.,INE811H01017,BSE,EQ,RIBATEX.BO
NEWINFRA,Newtime Infrastructure Limited,INE997D01021,BSE,EQ,NEWINFRA.BO
KASHYAP,Kashyap Tele-Medicines Limited,INE108B01029,BSE,EQ,KASHYAP.BO
SHREMETAL,Shree Metalloys Limited,INE914B01012,BSE,EQ,SHREMETAL.BO
IITLPROJ,IITL PROJECTS LIMITED,INE786E01018,BSE,EQ,IITLPROJ.BO
HARIGOV,Hari Govind International Ltd.,INE167F01018,BSE,EQ,HARIGOV.BO
CHLOGIST,Chartered Logistics Ltd,INE558F01026,BSE,EQ,CHLOGIST.BO
HINDALUMI,HIND ALUMINIUM INDUSTRIES LTD.,INE227B01019,BSE,EQ,HINDALUMI.BO
SENINFO,Senthil Infotek Limited,INE564B01015,BSE,EQ,SENINFO.BO
SPECFOOD,Spectrum Foods Limited,INE547C01018,BSE,EQ,SPECFOOD.BO
DECPO,Deccan Polypacks Ltd,INE132E01015,BSE,EQ,DECPO.BO
AMRAAGRI,Amraworld Agrico Ltd.,INE735C01027,BSE,EQ,AMRAAGRI.BO
AUTOPINS,Auto Pins (India) Ltd.,INE706C01028,BSE,EQ,AUTOPINS.BO
ODYCORP,Odyssey Corporation Ltd.,INE839E01023,BSE,EQ,ODYCORP.BO
IKOMA,IKOMA TECHNOLOGIES LIMITED,INE164D01010,BSE,EQ,IKOMA.BO
INDCTST,Inducto Steels ltd.,INE146H01018,BSE,EQ,INDCTST.BO
SAMINDUS,Sam Industries Ltd.,INE653D01012,BSE,EQ,SAMINDUS.BO
SHVFL,Shree Vatsaa Finance & Leasing Ltd.,INE981C01019,BSE,EQ,SHVFL.BO
POOJAENT,VASHU BHAGNANI INDUSTRIES LIMITED,INE147C01017,BSE,EQ,POOJAENT.BO
GRAVITY,Gravity (India) Ltd.,INE995A01013,BSE,EQ,GRAVITY.BO
ESPIRE,ESPIRE HOSPITALITY LIMITED,INE176O01011,BSE,EQ,ESPIRE.BO
AARCON,AARCON FACILITIES LIMITED,INE056J01015,BSE,EQ,AARCON.BO
ZENOTECH,Zenotech Laboratories Limited,INE486F01012,BSE,EQ,ZENOTECH.BO
HINDBIO,Hindustan Bio Sciences Ltd.,INE597C01021,BSE,EQ,HINDBIO.BO
FRONTCORP,Frontline Corporation Limited,INE092D01013,BSE,EQ,FRONTCORP.BO
WALLFORT,Wallfort Financial Services Ltd.,INE121B01014,BSE,EQ,WALLFORT.BO
TRUSTEDGE,Trustedge Capital Limited,INE398H01015,BSE,EQ,TRUSTEDGE.BO
ABHICAP,Abhinav Capital Services Limited,INE516F01016,BSE,EQ,ABHICAP.BO
3BBLACKBIO,3B BlackBio Dx Limited,INE994E01018,BSE,EQ,3BBLACKBIO.BO
SUMUKA,Sumuka Agro Industries Limited,INE311N01016,BSE,EQ,SUMUKA.BO
INTERDIGI,Interworld Digital Ltd.,INE177D01020,BSE,EQ,INTERDIGI.BO
MONIND,MONIND LIMITED,INE407E01029,BSE,EQ,MONIND.BO
SHKALYN,Shri Kalyan Holdings Ltd.,INE079N01019,BSE,EQ,SHKALYN.BO
ATVOENT,Atvo Enterprises Limited,INE219M01021,BSE,EQ,ATVOENT.BO
EPUJA,EPUJA SPIRITECH LIMITED,INE807D01030,BSE,EQ,EPUJA.BO
INDOCITY,Indo-City Infotech Ltd.,INE456B01014,BSE,EQ,INDOCITY.BO
SBECSUG,SBEC Sugar Ltd.,INE948G01019,BSE,EQ,SBECSUG.BO
MEGFI,Mega Fin (India) Ltd.,INE524D01015,BSE,EQ,MEGFI.BO
BRIJLEAS,Brijlaxmi Leasing & Finance ltd.,INE957E01031,BSE,EQ,BRIJLEAS.BO
RELIABVEN,Reliable Ventures India Ltd,INE419H01019,BSE,EQ,RELIABVEN.BO
TRIUMPIN,Triumph International Finance India,INE382B01012,BSE,EQ,TRIUMPIN.BO
SMCREDT,SMC Credits ltd.,INE440E01012,BSE,EQ,SMCREDT.BO
GTEIT,G-Tech Info-Training Ltd.,INE634D01038,BSE,EQ,GTEIT.BO
MOHITE,Mohite Industries Limited,INE154B01023,BSE,EQ,MOHITE.BO
HOTLSILV,H.S.India Ltd.,INE731B01010,BSE,EQ,HOTLSILV.BO
JOHNPHARMA,JOHNSON PHARMACARE LIMITED,INE560F01022,BSE,EQ,JOHNPHARMA.BO
TRESCON,TRESCON LIMITED,INE088D01011,BSE,EQ,TRESCON.BO
GUJSTATFIN,Gujarat State Financial corporation,INE944A01011,BSE,EQ,GUJSTATFIN.BO
MINOLTAF,Minolta Finance Ltd.,INE514C01026,BSE,EQ,MINOLTAF.BO
OMKARPH,Omkar Pharmachem Ltd.,INE501C01015,BSE,EQ,OMKARPH.BO
GAYATRI,Gayatri Sugars Ltd.,INE622E01023,BSE,EQ,GAYATRI.BO
CMXLTD,CMX HOLDINGS LIMITED,INE027F01014,BSE,EQ,CMXLTD.BO
BENGALT,Bengal Tea & fabrics Ltd.,INE665D01016,BSE,EQ,BENGALT.BO
TCIIND,TCI Industries Ltd.,INE920B01019,BSE,EQ,TCIIND.BO
LANDMARC,Landmarc Leisure Corporation Ltd.,INE394C01023,BSE,EQ,LANDMARC.BO
TCFCFINQ,TCFC Finance Ltd,INE389D01013,BSE,EQ,TCFCFINQ.BO
INTEGHIT,Integrated Hi-tech ltd.,INE934A01012,BSE,EQ,INTEGHIT.BO
KJMCCORP,KJMC Corporate Advisors (India) Ltd.,INE602C01011,BSE,EQ,KJMCCORP.BO
GROARC,GROARC INDUSTRIES INDIA LIMITED,INE042B01012,BSE,EQ,GROARC.BO
VAARAD,Vaarad Ventures Ltd,INE418B01048,BSE,EQ,VAARAD.BO
SHIVACEM,Shiva Cement Ltd.,INE555C01029,BSE,EQ,SHIVACEM.BO
DANLAW,Danlaw Technologies India Ltd.,INE310B01013,BSE,EQ,DANLAW.BO
HBPOR,HB Portfolio Ltd.,INE638B01025,BSE,EQ,HBPOR.BO
HBESD,HB Estate Developers Ltd.,INE640B01021,BSE,EQ,HBESD.BO
BARONINF,Baron Infotech Ltd.,INE228B01017,BSE,EQ,BARONINF.BO
OMNIAX,Omni Axs Software Ltd.,INE369B01019,BSE,EQ,OMNIAX.BO
SOFTSOL,SoftSol India Limited.,INE002B01016,BSE,EQ,SOFTSOL.BO
PADMALAYAT,Padmalaya Telefilms Ltd.,INE243B01016,BSE,EQ,PADMALAYAT.BO
VIRGOGLOB,Virgo Global Limited,INE400B01020,BSE,EQ,VIRGOGLOB.BO
PICTUREHS,Picturehouse Media Limited,INE448B01029,BSE,EQ,PICTUREHS.BO
HITKITGLO,Hit Kit Global Solutions Ltd,INE309B01023,BSE,EQ,HITKITGLO.BO
NAGPI,Nagpur Power & Industries Ltd,INE099E01016,BSE,EQ,NAGPI.BO
WEPSOLN,WEP Solutions Ltd,INE434B01029,BSE,EQ,WEPSOLN.BO
UNIVARTS,Universal Arts Ltd,INE464B01018,BSE,EQ,UNIVARTS.BO
FIRSTFIN,FIRST FINTEC LIMITED,INE683B01047,BSE,EQ,FIRSTFIN.BO
BABA,Baba Arts Ltd,INE893A01036,BSE,EQ,BABA.BO
TYCHE,Tyche Industries Ltd.,INE443B01012,BSE,EQ,TYCHE.BO
KONNDOR,KONNDOR INDUSTRIES LIMITED,INE971A01014,BSE,EQ,KONNDOR.BO
USGTECH,USG Tech Solutions Ltd,INE718B01017,BSE,EQ,USGTECH.BO
4THGEN,Fourth Generation Information Systems Ltd,INE739B01039,BSE,EQ,4THGEN.BO
7TEC,Saven Technologies Ltd.,INE856B01023,BSE,EQ,7TEC.BO
TRANSCOR,Transcorp International Ltd.,INE330E01023,BSE,EQ,TRANSCOR.BO
GENUSPRIME,GENUS PRIME INFRA LIMITED,INE256D01014,BSE,EQ,GENUSPRIME.BO
SANINFRA,Sanmit Infra Limited,INE799C01031,BSE,EQ,SANINFRA.BO
TSPIRITUAL,T. Spiritual World Ltd.,INE541C01037,BSE,EQ,TSPIRITUAL.BO
SHALIWIR,Shalimar Wires Industries Ltd.,INE655D01025,BSE,EQ,SHALIWIR.BO
HAZOOR,Hazoor Multi Projects Limited,INE550F01049,BSE,EQ,HAZOOR.BO
KAMAHOLD,Kama Holdings Limited,INE411F01010,BSE,EQ,KAMAHOLD.BO
BLIL,Balmer Lawrie Investments Ltd.,INE525F01025,BSE,EQ,BLIL.BO
RAJPALAYAM,Rajapalayam Mills Limited,INE296E01026,BSE,EQ,RAJPALAYAM.BO
NAVINFLUOR,Navin Fluorine International Limited,INE048G01026,BSE,EQ,NAVINFLUOR.BO
3IINFOLTD,3i Infotech limited,INE748C01038,BSE,EQ,3IINFOLTD.BO
